SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
101379,0,Cash loans,F,N,Y,0,225000,1479541.5,39807,1260000,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.031329,-13825,-6100,-6754,-4194,,1,1,1,1,1,1,Accountants,2,2,2,WEDNESDAY,15,0,0,0,1,1,0,Self-employed,0.484470165,0.46000424,0.228883417,0.132,0.0755,0.9806,0.7348,0.0154,0,0.2759,0.1667,0.2083,0.1097,0.1067,0.1208,0.0039,0.0083,0.1345,0.0784,0.9806,0.7452,0.0155,0,0.2759,0.1667,0.2083,0.1122,0.1166,0.1258,0.0039,0.0088,0.1332,0.0755,0.9806,0.7383,0.0155,0,0.2759,0.1667,0.2083,0.1116,0.1086,0.1229,0.0039,0.0085,reg oper account,block of flats,0.0968,Block,No,2,0,2,0,-269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
101381,0,Cash loans,F,N,Y,0,130500,505665,19192.5,355500,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.008625,-19275,-2376,-13401,-2796,,1,1,0,1,0,0,Sales staff,1,2,2,MONDAY,12,0,0,0,0,0,0,Self-employed,,0.573883297,0.565607981,,,0.9767,,,,0.1379,0.1667,,,,0.0542,,,,,0.9767,,,,0.1379,0.1667,,,,0.0565,,,,,0.9767,,,,0.1379,0.1667,,,,0.0552,,,,block of flats,0.0426,Panel,No,0,0,0,0,-1836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101382,1,Cash loans,F,N,Y,0,153000,432661.5,23598,373500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.0105,-8757,-751,-1195,-1206,,1,1,0,1,0,0,High skill tech staff,1,3,3,WEDNESDAY,13,0,0,0,0,0,0,Industry: type 12,,0.406394145,0.549596502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,0,-1086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101384,0,Cash loans,M,N,N,2,112500,339241.5,12919.5,238500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-10238,-1669,-1893,-1910,,1,1,0,1,1,0,Drivers,4,2,2,TUESDAY,10,0,0,0,0,1,1,Self-employed,,0.214157931,0.060443691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101385,0,Cash loans,M,N,Y,2,157500,310500,19971,310500,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.028663,-12068,-1760,-218,-4191,,1,1,0,1,0,0,Sales staff,4,2,2,TUESDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.246118054,0.618775154,0.665854922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101386,0,Cash loans,M,Y,Y,0,130500,450000,24543,450000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01452,-21984,365243,-3466,-4126,19,1,0,0,1,0,0,,2,2,2,THURSDAY,6,0,0,0,0,0,0,XNA,,0.582900301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101387,0,Cash loans,M,Y,Y,0,90000,450000,16033.5,450000,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-18142,-2228,-10125,-1694,1,1,1,0,1,0,0,Security staff,2,2,2,THURSDAY,13,0,0,0,0,1,1,Construction,,0.57202132,0.504681319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
101388,0,Cash loans,F,N,N,0,135000,521280,28278,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010276,-11513,-1437,-5994,-3139,,1,1,1,1,0,0,Cooking staff,2,2,2,SATURDAY,11,0,1,1,0,1,1,Insurance,0.149472137,0.23921567,0.418854289,0.0247,0,0.9767,0.6804,0.0021,0,0.069,0.0833,0.0833,0.0091,0.0202,0.0193,0,0.0699,0.0252,0,0.9767,0.6929,0.0021,0,0.069,0.0833,0.0833,0.0093,0.022,0.0201,0,0.074,0.025,0,0.9767,0.6847,0.0021,0,0.069,0.0833,0.0833,0.0092,0.0205,0.0197,0,0.0713,reg oper account,block of flats,0.0163,"Stone, brick",No,0,0,0,0,-94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101389,0,Cash loans,M,Y,Y,0,270000,531706.5,38821.5,459000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.04622,-17406,-434,-9955,-867,7,1,1,0,1,1,0,Drivers,2,1,1,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.7024309,0.32647521,0.2918,0.1595,0.9836,0.7756,0.1825,0.4,0.1724,0.3333,0.375,0.1295,0.2253,0.2707,0.0579,0.1154,0.2973,0.1656,0.9836,0.7844,0.1841,0.4028,0.1724,0.3333,0.375,0.1324,0.2461,0.282,0.0584,0.1222,0.2946,0.1595,0.9836,0.7786,0.1836,0.4,0.1724,0.3333,0.375,0.1317,0.2292,0.2756,0.0582,0.1178,reg oper account,block of flats,0.248,"Stone, brick",No,0,0,0,0,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101390,0,Cash loans,F,N,N,0,67500,1084383,39078,823500,Unaccompanied,Working,Higher education,Married,House / apartment,0.002134,-18131,-199,-4906,-809,,1,1,0,1,0,0,Core staff,2,3,3,TUESDAY,13,0,0,0,0,1,1,Kindergarten,0.837748517,0.362687884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101391,0,Cash loans,F,N,N,0,135000,455040,12132,360000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.019689,-12255,-270,-1133,-3536,,1,1,0,1,1,0,,2,2,2,WEDNESDAY,14,0,0,0,0,0,0,Police,,0.638588384,0.255331771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-2410,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101392,0,Cash loans,F,Y,Y,0,81000,573628.5,24435,463500,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.035792,-19831,-717,-793,-3136,3,1,1,0,1,0,0,Sales staff,2,2,2,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.396824775,0.818247508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101393,0,Cash loans,M,Y,Y,1,247500,997335,29290.5,832500,Family,Working,Secondary / secondary special,Married,House / apartment,0.009175,-15466,-7023,-6706,-3965,16,1,1,0,1,1,0,Drivers,3,2,2,SATURDAY,17,1,0,1,0,0,0,Other,,0.657237005,0.649620311,0.0887,0.0297,0.9886,,,0.08,0.0345,0.7083,,0.0202,,0.1178,,0.0277,0.0903,0.0308,0.9886,,,0.0806,0.0345,0.7083,,0.0207,,0.1228,,0.0293,0.0895,0.0297,0.9886,,,0.08,0.0345,0.7083,,0.0205,,0.1199,,0.0283,,block of flats,0.1166,Monolithic,No,0,0,0,0,-2525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101394,0,Cash loans,M,Y,Y,0,112500,886176,29416.5,765000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-15597,365243,-5131,-2140,12,1,0,0,1,0,0,,2,2,2,MONDAY,8,0,0,0,0,0,0,XNA,,0.26525634,0.710674386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,-1883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101395,0,Cash loans,F,N,Y,0,135000,225000,22050,225000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-21918,365243,-4291,-4021,,1,0,0,1,0,0,,2,2,2,FRIDAY,9,0,0,0,0,0,0,XNA,,0.745939759,0.689479143,0.0742,0.0291,0.9935,0.9116,0.0156,0.08,0.069,0.3333,0.0417,0.0058,0.0605,0.0946,0,0.0136,0.0756,0.0302,0.9935,0.9151,0.0158,0.0806,0.069,0.3333,0.0417,0.006,0.0661,0.0985,0,0.0144,0.0749,0.0291,0.9935,0.9128,0.0157,0.08,0.069,0.3333,0.0417,0.0059,0.0616,0.0963,0,0.0139,reg oper account,block of flats,0.078,"Stone, brick",No,3,2,3,2,-1122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
101396,0,Cash loans,M,Y,N,0,225000,971280,51745.5,900000,Unaccompanied,Working,Higher education,Married,House / apartment,0.006671,-19768,-3198,-5393,-2524,16,1,1,1,1,0,0,,2,2,2,SATURDAY,12,0,0,0,0,1,1,Restaurant,,0.608473874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101397,0,Cash loans,F,N,Y,0,135000,189351,14287.5,153000,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.003813,-15126,-1922,-2605,-84,,1,1,0,1,1,1,Laborers,2,2,2,TUESDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.536926609,0.659519126,,0.0763,0.1009,0.9836,0.7756,0.1453,0,0.2069,0.1667,0.0417,0.0333,0.0605,0.0698,0.0077,0.0332,0.0777,0.1047,0.9836,0.7844,0.1466,0,0.2069,0.1667,0.0417,0.034,0.0661,0.0727,0.0078,0.0352,0.077,0.1009,0.9836,0.7786,0.1462,0,0.2069,0.1667,0.0417,0.0338,0.0616,0.071,0.0078,0.0339,reg oper account,block of flats,0.0658,Panel,No,0,0,0,0,-610,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101400,0,Cash loans,M,N,Y,0,315000,370629,24898.5,306000,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,-20989,-5163,-6459,-4322,,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,12,0,0,0,0,0,0,Transport: type 2,0.728710869,0.476118801,0.370649632,0.1299,0.1793,0.9921,0.8912,0.0344,0.14,0.1207,0.3333,0.375,0.0901,0.1055,0.1446,0.0019,0.0023,0.0756,0.186,0.9911,0.8824,0.0244,0.0806,0.069,0.3333,0.375,0.0921,0.0661,0.0847,0,0,0.1312,0.1793,0.9921,0.8927,0.0346,0.14,0.1207,0.3333,0.375,0.0916,0.1073,0.1472,0.0019,0.0023,reg oper account,block of flats,0.1888,"Stone, brick",No,0,0,0,0,-2341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
101402,0,Cash loans,M,Y,Y,3,90000,225000,10620,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-11796,-1619,-741,-4190,10,1,1,0,1,0,0,Laborers,5,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,0.290737057,0.673905336,0.665854922,0.1216,0.1295,0.9841,,,0,0.2759,0.1667,,0.0673,,0.1106,,0.0044,0.1239,0.1344,0.9841,,,0,0.2759,0.1667,,0.0689,,0.1152,,0.0046,0.1228,0.1295,0.9841,,,0,0.2759,0.1667,,0.0685,,0.1126,,0.0045,,block of flats,0.088,Panel,No,3,0,3,0,-965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101403,0,Cash loans,M,Y,Y,0,180000,1116000,32760,1116000,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-15293,365243,-9329,-4132,1,1,0,0,1,1,0,,2,2,2,MONDAY,14,0,0,0,0,0,0,XNA,0.736056422,0.541427762,,0.1031,,0.9786,,,0,0.2069,0.1667,,,,0.0818,,0.0067,0.105,,0.9786,,,0,0.2069,0.1667,,,,0.0852,,0.0071,0.1041,,0.9786,,,0,0.2069,0.1667,,,,0.0832,,0.0068,,block of flats,0.0658,"Stone, brick",No,0,0,0,0,-1510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
101404,0,Cash loans,M,Y,N,0,112500,659610,21406.5,472500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-19541,-2219,-2453,-3087,0,1,1,0,1,0,0,Security staff,2,1,1,FRIDAY,10,0,0,0,0,1,1,Other,,0.748615833,0.646329898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-1247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101405,0,Cash loans,F,N,N,0,270000,285723,22239,238500,Unaccompanied,Working,Higher education,Married,With parents,0.016612,-11686,-2753,-2432,-3437,,1,1,0,1,0,0,Accountants,2,2,2,MONDAY,18,0,0,0,1,1,0,Business Entity Type 3,0.732560728,0.575470745,0.497468889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,0,-2216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101406,1,Cash loans,F,N,N,0,87750,454500,14661,454500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.01885,-14441,-2286,-89,-1042,,1,1,1,1,1,0,Laborers,1,2,2,WEDNESDAY,12,0,0,0,0,1,1,School,,0.408823045,0.461482391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101407,0,Cash loans,F,N,N,1,135000,450000,47385,450000,Unaccompanied,Working,Higher education,Married,House / apartment,0.016612,-12170,-177,-6233,-1736,,1,1,1,1,1,0,Laborers,3,2,2,SATURDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.567835215,,0.1031,0.0625,0.9762,,,0,0.1724,0.1667,,0.0789,,0.0672,,0,0.105,0.0648,0.9762,,,0,0.1724,0.1667,,0.0807,,0.07,,0,0.1041,0.0625,0.9762,,,0,0.1724,0.1667,,0.0803,,0.0684,,0,,block of flats,0.0696,Panel,No,0,0,0,0,-2571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
101408,0,Cash loans,F,N,N,0,180000,746271,29727,603000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.004849,-15926,-2729,-7843,-3255,,1,1,0,1,0,0,Cleaning staff,2,2,2,SATURDAY,15,0,0,0,0,0,0,Construction,0.83718542,0.080952082,0.621226338,0.2106,0.1162,0.9856,0.8028,0.0689,0.2264,0.1952,0.3333,0.375,0.1222,0.179,0.2247,0,0.0035,0.1964,0,0.9851,0.804,0.0409,0.2417,0.2069,0.3333,0.375,0,0.191,0.2248,0,0,0.2165,0.1162,0.9851,0.8054,0.0693,0.24,0.2069,0.3333,0.375,0.1773,0.1821,0.2322,0,0,org spec account,block of flats,0.1902,Panel,No,2,0,2,0,-1771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101409,0,Cash loans,M,Y,N,0,180000,1381113,36562.5,1206000,"Spouse, partner",Commercial associate,Secondary / secondary special,Separated,House / apartment,0.030755,-15053,-1013,-9062,-3962,4,1,1,0,1,0,0,Drivers,1,2,2,SATURDAY,16,0,0,0,0,1,1,Self-employed,,0.457403466,,0.1093,0.0883,0.9791,0.7144,0.0141,0,0.2069,0.1667,0.2083,0.0429,0.0841,0.0594,0.2625,0.0698,0.1113,0.0916,0.9791,0.7256,0.0142,0,0.2069,0.1667,0.2083,0.0439,0.0918,0.0618,0.2646,0.0739,0.1103,0.0883,0.9791,0.7182,0.0142,0,0.2069,0.1667,0.2083,0.0436,0.0855,0.0604,0.264,0.0713,org spec account,block of flats,0.0696,"Stone, brick",No,0,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
101410,0,Cash loans,F,N,Y,1,126000,269550,19170,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010276,-12821,-3349,-6474,-4443,,1,1,1,1,1,0,Sales staff,3,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,,0.248921801,0.282248434,0.0231,0,0.9722,0.6328,,0,0.069,0.0833,0.125,0.0221,,0.0178,,0,0.0252,0,0.9732,0.6472,,0,0.069,0.0833,0.125,0.014,,0.0134,,0,0.025,0,0.9732,0.6377,,0,0.069,0.0833,0.125,0.0236,,0.0191,,0,reg oper account,block of flats,0.0101,"Stone, brick",No,9,3,9,2,-1627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101411,0,Cash loans,F,N,N,0,112500,199008,19683,180000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.009334,-18909,365243,-4604,-2407,,1,0,0,1,1,0,,2,2,2,TUESDAY,17,0,0,0,0,0,0,XNA,,0.667981637,0.746300213,0.1237,0,0.9771,0.6872,0.0161,0,0.2759,0.1667,0.2083,0.0239,0.1,0.1148,0.0039,0.0009,0.1261,0,0.9772,0.6994,0.0162,0,0.2759,0.1667,0.2083,0.0245,0.1093,0.1197,0.0039,0.0009,0.1249,0,0.9771,0.6914,0.0162,0,0.2759,0.1667,0.2083,0.0243,0.1018,0.1169,0.0039,0.0009,reg oper spec account,block of flats,0.0993,Panel,No,1,0,1,0,-872,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101413,0,Cash loans,F,N,Y,0,67050,314100,13306.5,225000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.018029,-24305,365243,-13786,-4707,,1,0,0,1,0,0,,2,3,3,THURSDAY,8,0,0,0,0,0,0,XNA,,0.231129547,0.554946769,0.0536,0.0925,0.9747,0.7144,0.0394,0,0.1207,0.0833,0.0417,0.0302,0.079,0.0439,0.0077,0.0052,0.0084,0.096,0.9707,0.7256,0.0397,0,0.0345,0.0417,0.0417,0.0309,0.0863,0.0084,0.0078,0.0055,0.0541,0.0925,0.9747,0.7182,0.0396,0,0.1207,0.0833,0.0417,0.0307,0.0804,0.0447,0.0078,0.0053,reg oper account,block of flats,0.007,Wooden,Yes,0,0,0,0,-20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101414,0,Cash loans,M,Y,N,0,135000,533668.5,34636.5,477000,,Working,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-21717,-2393,-5486,-4513,5,1,1,0,1,0,0,,2,1,1,SUNDAY,10,0,0,0,0,0,0,Transport: type 3,,0.756676032,0.544234741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
101415,0,Cash loans,F,N,Y,0,135000,585000,17235,585000,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,-23339,365243,-4256,-4256,,1,0,0,1,1,0,,1,2,2,FRIDAY,7,0,0,0,0,0,0,XNA,,0.281786164,0.565607981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101416,0,Cash loans,F,N,Y,0,67500,797557.5,26487,688500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-22079,365243,-4846,-3975,,1,0,0,1,0,0,,2,2,2,MONDAY,15,0,0,0,0,0,0,XNA,,0.611683444,0.736622698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101417,0,Cash loans,F,N,Y,2,103500,286704,20520,247500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010966,-17076,-1124,-17013,-630,,1,1,0,1,0,0,Cooking staff,3,2,2,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.449047491,0.574446617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1640,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101418,0,Cash loans,M,Y,N,0,156600,450000,41773.5,450000,Unaccompanied,Commercial associate,Higher education,Civil marriage,With parents,0.04622,-8592,-208,-196,-1093,17,1,1,1,1,0,0,Core staff,2,1,1,THURSDAY,14,0,0,0,1,1,0,Trade: type 2,0.259187961,0.00657302,,0.0557,0.0403,0.9851,0.796,0.0116,0.04,0.0345,0.3333,0.375,,0.0454,0.0511,0,0,0.0567,0.0418,0.9851,0.804,0.0117,0.0403,0.0345,0.3333,0.375,,0.0496,0.0533,0,0,0.0562,0.0403,0.9851,0.7987,0.0116,0.04,0.0345,0.3333,0.375,,0.0462,0.0521,0,0,reg oper account,block of flats,0.0402,"Stone, brick",No,0,0,0,0,-19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
101419,0,Cash loans,M,Y,N,2,126000,425133,13018.5,351000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-17243,365243,-777,-796,1,1,0,0,1,0,0,,4,2,2,MONDAY,8,0,0,0,0,0,0,XNA,,0.742179402,0.676992503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101420,1,Cash loans,M,Y,N,2,180000,972000,28417.5,972000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007274,-15124,-775,-5469,-2700,22,1,1,1,1,0,0,Drivers,4,2,2,FRIDAY,12,1,1,0,1,1,0,Self-employed,,0.262791814,0.236610824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101421,0,Cash loans,F,N,Y,1,135000,675000,28728,675000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-11392,-1716,-5993,-3852,,1,1,1,1,0,0,,3,2,2,FRIDAY,10,0,0,0,0,0,0,Trade: type 7,,0.694570058,0.522697317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
